country,ALLITEM,COST,Type,value
Hungary,Gnut,Plant Protection,Cropland,0.0033634779496346627
Hungary,Mill,Fuel,Cropland,0.035438840988160546
Hungary,Mill,K,Cropland,0.010585683146807204
Hungary,Mill,Labor,Cropland,0.004134059124683193
Hungary,Mill,Machinery,Cropland,0.12729212276074878
Hungary,Mill,N,Cropland,0.030809077815334398
Hungary,Mill,P,Cropland,0.009669310575889564
Hungary,Mill,Plant Protection,Cropland,0.005077360305878925
Hungary,Pota,Fuel,Cropland,0.10774340969963418
Hungary,Pota,K,Cropland,0.011710718736339937
Hungary,Pota,Labor,Cropland,0.009327372689946793
Hungary,Pota,Machinery,Cropland,0.678604115853707
Hungary,Pota,N,Cropland,0.034083435128153546
Hungary,Pota,P,Cropland,0.010696955024835883
Hungary,Pota,Plant Protection,Cropland,0.6373035091510973
Hungary,Rape,Fuel,Cropland,0.05559473788849191
Hungary,Rape,K,Cropland,0.012439882050753895
Hungary,Rape,Labor,Cropland,0.0012647286182301874
Hungary,Rape,Machinery,Cropland,0.12686604830053808
Hungary,Rape,N,Cropland,0.03620562686413447
Hungary,Rape,P,Cropland,0.011362996738897587
Hungary,Rape,Plant Protection,Cropland,0.009661902948167751
Hungary,Rice,Fuel,Cropland,0.03226648588830874
Hungary,Rice,K,Cropland,0.011375258558039227
Hungary,Rice,Labor,Cropland,0.016562251963808224
Hungary,Rice,Machinery,Cropland,0.12148330717697504
Hungary,Rice,N,Cropland,0.03310709580324849
Hungary,Rice,P,Cropland,0.01039053468286568
Hungary,Rice,Plant Protection,Cropland,0.005279645664406048
Hungary,Soya,Fuel,Cropland,0.07422503261916329
Hungary,Soya,K,Cropland,0.009359531778897253
Hungary,Soya,Labor,Cropland,0.001880001671071583
Hungary,Soya,Machinery,Cropland,0.16737153039470837
Hungary,Soya,N,Cropland,0.027240428311715883
Hungary,Soya,P,Cropland,0.008549303654753907
Hungary,Soya,Plant Protection,Cropland,0.0033634779496346627
Hungary,Srgh,Fuel,Cropland,0.10044744167649555
Hungary,Srgh,K,Cropland,0.020765398171654317
Hungary,Srgh,Labor,Cropland,0.006823842577276718
Hungary,Srgh,Machinery,Cropland,0.2532823513511971
Hungary,Srgh,N,Cropland,0.06043660661899391
Hungary,Srgh,P,Cropland,0.01896779653888424
Hungary,Srgh,Plant Protection,Cropland,0.004613673181396933
Hungary,Sunf,Fuel,Cropland,0.05559473788849191
Hungary,Sunf,K,Cropland,0.012439882050753895
Hungary,Sunf,Labor,Cropland,0.0012647286182301874
Hungary,Sunf,Machinery,Cropland,0.12686604830053808
Hungary,Sunf,N,Cropland,0.03620562686413447
Hungary,Sunf,P,Cropland,0.011362996738897587
Hungary,Sunf,Plant Protection,Cropland,0.009661902948167751
Hungary,SwPo,Fuel,Cropland,0.10774340969963418
Hungary,SwPo,K,Cropland,0.011710718736339937
Hungary,SwPo,Labor,Cropland,0.009327372689946793
Hungary,SwPo,Machinery,Cropland,0.678604115853707
Hungary,SwPo,N,Cropland,0.034083435128153546
Hungary,SwPo,P,Cropland,0.010696955024835883
Hungary,SwPo,Plant Protection,Cropland,0.6373035091510973
Hungary,Whea,Fuel,Cropland,0.03226648588830874
Hungary,Whea,K,Cropland,0.01907519134372897
Hungary,Whea,Labor,Cropland,0.0037353756004052984
Hungary,Whea,Machinery,Cropland,0.12148330717697504
Hungary,Whea,N,Cropland,0.05551734794070372
Hungary,Whea,P,Cropland,0.01742390612292855
Hungary,Whea,Plant Protection,Cropland,0.02055925218207842
Hungary,Extensive Grassland,fertCost_N,Grassland,0.0024563452917922583
Hungary,Extensive Grassland,fertCost_P,Grassland,0.002489308245308662
Hungary,Extensive Grassland,fuelCost,Grassland,0.016990778350385233
Hungary,Extensive Grassland,labourCost,Grassland,0.007859555177698109
Hungary,Extensive Grassland,machCost,Grassland,0.07451866498516155
Hungary,Extensive Grassland,seedCost,Grassland,0.003706920646835828
Hungary,Grassland,fertCost_N,Grassland,0.05929554247836417
Hungary,Grassland,fertCost_P,Grassland,0.03828556949427646
Hungary,Grassland,fuelCost,Grassland,0.06250656195640217
Hungary,Grassland,labourCost,Grassland,0.02789737068595144
Hungary,Grassland,machCost,Grassland,0.12239462382274191
Hungary,Grassland,seedCost,Grassland,0.00923997208913317
Ireland,Barl,Fuel,Cropland,0.03438134411262751
Ireland,Barl,K,Cropland,0.032254493626616046
Ireland,Barl,Labor,Cropland,0.015384027512500063
Ireland,Barl,Machinery,Cropland,0.22761194432228868
Ireland,Barl,N,Cropland,0.09387501876403177
Ireland,Barl,P,Cropland,0.029462313581326893
Ireland,Barl,Plant Protection,Cropland,0.01859815176296104
Ireland,BeaD,Fuel,Cropland,0.07201015374918766
Ireland,BeaD,K,Cropland,0
Ireland,BeaD,Labor,Cropland,0.006996028977579684
Ireland,BeaD,Machinery,Cropland,0.2992782163429574
Ireland,BeaD,N,Cropland,0
Ireland,BeaD,P,Cropland,0
Ireland,BeaD,Plant Protection,Cropland,0.00626233602647778
Ireland,Cass,Fuel,Cropland,0.10452834069795035
Ireland,Cass,K,Cropland,0.056379087563953434
Ireland,Cass,Labor,Cropland,0.034709846606869585
Ireland,Cass,Machinery,Cropland,1.2134168152917908
Ireland,Cass,N,Cropland,0.16408838917867044
Ireland,Cass,P,Cropland,0.05149850983453656
Ireland,Cass,Plant Protection,Cropland,0.21789188540148619
Ireland,ChkP,Fuel,Cropland,0.07201015374918766
Ireland,ChkP,K,Cropland,0
Ireland,ChkP,Labor,Cropland,0.006996028977579684
Ireland,ChkP,Machinery,Cropland,0.2992782163429574
Ireland,ChkP,N,Cropland,0
Ireland,ChkP,P,Cropland,0
Ireland,ChkP,Plant Protection,Cropland,0.00626233602647778
Ireland,Corn,Fuel,Cropland,0.09745008474364135
Ireland,Corn,K,Cropland,0
Ireland,Corn,Labor,Cropland,0.025393488284432605
Ireland,Corn,Machinery,Cropland,0.4528959623293423
Ireland,Corn,N,Cropland,0
Ireland,Corn,P,Cropland,0
Ireland,Corn,Plant Protection,Cropland,0.022738950926503743
Ireland,Gnut,Fuel,Cropland,0.07201015374918766
Ireland,Gnut,K,Cropland,0
Ireland,Gnut,Labor,Cropland,0.006996028977579684
Ireland,Gnut,Machinery,Cropland,0.2992782163429574
Ireland,Gnut,N,Cropland,0
Ireland,Gnut,P,Cropland,0
Ireland,Gnut,Plant Protection,Cropland,0.00626233602647778
Ireland,Mill,Fuel,Cropland,0.03438134411262751
Ireland,Mill,K,Cropland,0.032254493626616046
Ireland,Mill,Labor,Cropland,0.015384027512500063
Ireland,Mill,Machinery,Cropland,0.22761194432228868
Ireland,Mill,N,Cropland,0.09387501876403177
Ireland,Mill,P,Cropland,0.029462313581326893
Ireland,Mill,Plant Protection,Cropland,0.01859815176296104
Ireland,Pota,Fuel,Cropland,0.10452834069795035
Ireland,Pota,K,Cropland,0.056379087563953434
Ireland,Pota,Labor,Cropland,0.034709846606869585
Ireland,Pota,Machinery,Cropland,1.2134168152917908
Ireland,Pota,N,Cropland,0.16408838917867044
Ireland,Pota,P,Cropland,0.05149850983453656
Ireland,Pota,Plant Protection,Cropland,0.21789188540148619
Ireland,Rape,Fuel,Cropland,0.0539357879913212
Ireland,Rape,K,Cropland,0
Ireland,Rape,Labor,Cropland,0.004706420317631624
Ireland,Rape,Machinery,Cropland,0.22685007756329384
Ireland,Rape,N,Cropland,0
Ireland,Rape,P,Cropland,0
Ireland,Rape,Plant Protection,Cropland,0.026727845719198437
Ireland,Rice,Fuel,Cropland,0.03130365225549562
Ireland,Rice,K,Cropland,0
Ireland,Rice,Labor,Cropland,0.06163292110625283
Ireland,Rice,Machinery,Cropland,0.21722516013827295
Ireland,Rice,N,Cropland,0
Ireland,Rice,P,Cropland,0
Ireland,Rice,Plant Protection,Cropland,0.013474606208541538
Ireland,Soya,Fuel,Cropland,0.07201015374918766
Ireland,Soya,K,Cropland,0
Ireland,Soya,Labor,Cropland,0.006996028977579684
Ireland,Soya,Machinery,Cropland,0.2992782163429574
Ireland,Soya,N,Cropland,0
Ireland,Soya,P,Cropland,0
Ireland,Soya,Plant Protection,Cropland,0.00626233602647778
Ireland,Srgh,Fuel,Cropland,0.09745008474364135
Ireland,Srgh,K,Cropland,0
Ireland,Srgh,Labor,Cropland,0.025393488284432605
Ireland,Srgh,Machinery,Cropland,0.4528959623293423
Ireland,Srgh,N,Cropland,0
Ireland,Srgh,P,Cropland,0
Ireland,Srgh,Plant Protection,Cropland,0.022738950926503743
Ireland,Sunf,Fuel,Cropland,0.0539357879913212
Ireland,Sunf,K,Cropland,0
Ireland,Sunf,Labor,Cropland,0.004706420317631624
Ireland,Sunf,Machinery,Cropland,0.22685007756329384
Ireland,Sunf,N,Cropland,0
Ireland,Sunf,P,Cropland,0
Ireland,Sunf,Plant Protection,Cropland,0.026727845719198437
Ireland,SwPo,Fuel,Cropland,0.10452834069795035
Ireland,SwPo,K,Cropland,0.056379087563953434
Ireland,SwPo,Labor,Cropland,0.034709846606869585
Ireland,SwPo,Machinery,Cropland,1.2134168152917908
Ireland,SwPo,N,Cropland,0.16408838917867044
Ireland,SwPo,P,Cropland,0.05149850983453656
Ireland,SwPo,Plant Protection,Cropland,0.21789188540148619
Ireland,Whea,Fuel,Cropland,0.03130365225549562
Ireland,Whea,K,Cropland,0.036800168064471415
Ireland,Whea,Labor,Cropland,0.0139004110180839
Ireland,Whea,Machinery,Cropland,0.21722516013827295
Ireland,Whea,N,Cropland,0.10710496675480487
Ireland,Whea,P,Cropland,0.03361448187381568
Ireland,Whea,Plant Protection,Cropland,0.013474606208541538
Ireland,Extensive Grassland,fertCost_N,Grassland,0.008182903846708098
Ireland,Extensive Grassland,fertCost_P,Grassland,0.006523330936438965
Ireland,Extensive Grassland,fuelCost,Grassland,0.02022067148823007
Ireland,Extensive Grassland,labourCost,Grassland,0.04805532809176611
Ireland,Extensive Grassland,machCost,Grassland,0.10904419663471618
Ireland,Extensive Grassland,seedCost,Grassland,0.006692941408034994
Ireland,Grassland,fertCost_N,Grassland,0.0018758536394894736
Ireland,Grassland,fertCost_P,Grassland,0.0011169122893309098
Ireland,Grassland,fuelCost,Grassland,0.015137784618197777
Ireland,Grassland,labourCost,Grassland,0.08884862384623898
Ireland,Grassland,machCost,Grassland,0.10630166492433683
Ireland,Grassland,seedCost,Grassland,0.0047626239578004515
Italy,Barl,Fuel,Cropland,0.042968847493793844
Italy,Barl,K,Cropland,0.009134085328687263
Italy,Barl,Labor,Cropland,0.010881738458302329
Italy,Barl,Machinery,Cropland,0.23543196510797085
Italy,Barl,N,Cropland,0.02658427819543308
Italy,Barl,P,Cropland,0.008343373464412843
Italy,Barl,Plant Protection,Cropland,0.004182212372709385
Italy,BeaD,Fuel,Cropland,0.08634175983787339
Italy,BeaD,K,Cropland,0.003180465983288657
Italy,BeaD,Labor,Cropland,0.007186427750435025
Italy,BeaD,Machinery,Cropland,0.20603512662325846
Italy,BeaD,N,Cropland,0.00925658010061624
Italy,BeaD,P,Cropland,0.0029051420623472505
Italy,BeaD,Plant Protection,Cropland,0.003250220650646135
Italy,Cass,Fuel,Cropland,0.1585018289547446
Italy,Cass,K,Cropland,0.019657330486740995
Italy,Cass,Labor,Cropland,0.033760174732986765
Italy,Cass,Machinery,Cropland,1.7728768848463878
Italy,Cass,N,Cropland,0.05721163350618648
Italy,Cass,P,Cropland,0.01795565113117237
Italy,Cass,Plant Protection,Cropland,0.29135528045534786
Italy,ChkP,Fuel,Cropland,0.08634175983787339
Italy,ChkP,K,Cropland,0.003180465983288657
Italy,ChkP,Labor,Cropland,0.007186427750435025
Italy,ChkP,Machinery,Cropland,0.20603512662325846
Italy,ChkP,N,Cropland,0.00925658010061624
Italy,ChkP,P,Cropland,0.0029051420623472505
Italy,ChkP,Plant Protection,Cropland,0.003250220650646135
Italy,Corn,Fuel,Cropland,0.060964516191882735
Italy,Corn,K,Cropland,0.023159041180735338
Italy,Corn,Labor,Cropland,0.022371622438879496
Italy,Corn,Machinery,Cropland,0.3145837175579874
Italy,Corn,N,Cropland,0.06740317955587151
Italy,Corn,P,Cropland,0.02115422866061198
Italy,Corn,Plant Protection,Cropland,0.00397823042087609
Italy,Gnut,Fuel,Cropland,0.08634175983787339
Italy,Gnut,K,Cropland,0.003180465983288657
Italy,Gnut,Labor,Cropland,0.007186427750435025
Italy,Gnut,Machinery,Cropland,0.20603512662325846
Italy,Gnut,N,Cropland,0.00925658010061624
Italy,Gnut,P,Cropland,0.0029051420623472505
Italy,Gnut,Plant Protection,Cropland,0.003250220650646135
Italy,Mill,Fuel,Cropland,0.042968847493793844
Italy,Mill,K,Cropland,0.009134085328687263
Italy,Mill,Labor,Cropland,0.010881738458302329
Italy,Mill,Machinery,Cropland,0.23543196510797085
Italy,Mill,N,Cropland,0.02658427819543308
Italy,Mill,P,Cropland,0.008343373464412843
Italy,Mill,Plant Protection,Cropland,0.004182212372709385
Italy,Pota,Fuel,Cropland,0.1585018289547446
Italy,Pota,K,Cropland,0.019657330486740995
Italy,Pota,Labor,Cropland,0.033760174732986765
Italy,Pota,Machinery,Cropland,1.7728768848463878
Italy,Pota,N,Cropland,0.05721163350618648
Italy,Pota,P,Cropland,0.01795565113117237
Italy,Pota,Plant Protection,Cropland,0.29135528045534786
Italy,Rape,Fuel,Cropland,0.06771535576372878
Italy,Rape,K,Cropland,0.003117361336534848
Italy,Rape,Labor,Cropland,0.0018836781986610318
Italy,Rape,Machinery,Cropland,0.2689657759357622
Italy,Rape,N,Cropland,0.009072917322750677
Italy,Rape,P,Cropland,0.0028475002059094433
Italy,Rape,Plant Protection,Cropland,0.007846133403547227
Italy,Rice,Fuel,Cropland,0.04324479422081822
Italy,Rice,K,Cropland,0.005331209847287264
Italy,Rice,Labor,Cropland,0.034339846888815515
Italy,Rice,Machinery,Cropland,0.21728838661528607
Italy,Rice,N,Cropland,0.01551620776449278
Italy,Rice,P,Cropland,0.004869702129163888
Italy,Rice,Plant Protection,Cropland,0.004251004235882729
Italy,Soya,Fuel,Cropland,0.08634175983787339
Italy,Soya,K,Cropland,0.003180465983288657
Italy,Soya,Labor,Cropland,0.007186427750435025
Italy,Soya,Machinery,Cropland,0.20603512662325846
Italy,Soya,N,Cropland,0.00925658010061624
Italy,Soya,P,Cropland,0.0029051420623472505
Italy,Soya,Plant Protection,Cropland,0.003250220650646135
Italy,Srgh,Fuel,Cropland,0.060964516191882735
Italy,Srgh,K,Cropland,0.023159041180735338
Italy,Srgh,Labor,Cropland,0.022371622438879496
Italy,Srgh,Machinery,Cropland,0.3145837175579874
Italy,Srgh,N,Cropland,0.06740317955587151
Italy,Srgh,P,Cropland,0.02115422866061198
Italy,Srgh,Plant Protection,Cropland,0.00397823042087609
Italy,Sunf,Fuel,Cropland,0.06771535576372878
Italy,Sunf,K,Cropland,0.003117361336534848
Italy,Sunf,Labor,Cropland,0.0018836781986610318
Italy,Sunf,Machinery,Cropland,0.2689657759357622
Italy,Sunf,N,Cropland,0.009072917322750677
Italy,Sunf,P,Cropland,0.0028475002059094433
Italy,Sunf,Plant Protection,Cropland,0.007846133403547227
Italy,SwPo,Fuel,Cropland,0.1585018289547446
Italy,SwPo,K,Cropland,0.019657330486740995
Italy,SwPo,Labor,Cropland,0.033760174732986765
Italy,SwPo,Machinery,Cropland,1.7728768848463878
Italy,SwPo,N,Cropland,0.05721163350618648
Italy,SwPo,P,Cropland,0.01795565113117237
Italy,SwPo,Plant Protection,Cropland,0.29135528045534786
Italy,Whea,Fuel,Cropland,0.04324479422081822
Italy,Whea,K,Cropland,0.010743885083846294
Italy,Whea,Labor,Cropland,0.011403800718576641
Italy,Whea,Machinery,Cropland,0.21728838661528607
Italy,Whea,N,Cropland,0.03126951628880638
Italy,Whea,P,Cropland,0.00981381741987154
Italy,Whea,Plant Protection,Cropland,0.017194379922318963
Italy,Extensive Grassland,fertCost_N,Grassland,0.02729399295592969
Italy,Extensive Grassland,fertCost_P,Grassland,0.010142417893730169
Italy,Extensive Grassland,fuelCost,Grassland,0.03106023553702569
Italy,Extensive Grassland,labourCost,Grassland,0.02493451919595627
Italy,Extensive Grassland,machCost,Grassland,0.12548056097881852
Italy,Extensive Grassland,seedCost,Grassland,0.011493597085446566
Italy,Grassland,fertCost_N,Grassland,0.06750793349999525
Italy,Grassland,fertCost_P,Grassland,0.017135886522549302
Italy,Grassland,fuelCost,Grassland,0.042464627456057634
Italy,Grassland,labourCost,Grassland,0.051193777444218366
Italy,Grassland,machCost,Grassland,0.14569963753472664
Italy,Grassland,seedCost,Grassland,0.010152374539088486
Lithuania,Barl,Fuel,Cropland,0.03043441962117658
Lithuania,Barl,K,Cropland,0.012384075532575008
Lithuania,Barl,Labor,Cropland,0.005470797763243225
Lithuania,Barl,Machinery,Cropland,0.1268127090370751
Lithuania,Barl,N,Cropland,0.03604320490824069
Lithuania,Barl,P,Cropland,0.011312021232740157
Lithuania,Barl,Plant Protection,Cropland,0.006988468094163977
Lithuania,BeaD,Fuel,Cropland,0.06374350080697681
Lithuania,BeaD,K,Cropland,0
Lithuania,BeaD,Labor,Cropland,0.0024878959460407145
Lithuania,BeaD,Machinery,Cropland,0.1667411676605141
Lithuania,BeaD,N,Cropland,0
Lithuania,BeaD,P,Cropland,0
Lithuania,BeaD,Plant Protection,Cropland,0.003614933930973201
Lithuania,Cass,Fuel,Cropland,0.0925286507905409
Lithuania,Cass,K,Cropland,0.021641489636138957
Lithuania,Cass,Labor,Cropland,0.012343357487178493
Lithuania,Cass,Machinery,Cropland,0.6760483241427877
Lithuania,Cass,N,Cropland,0.06298642506040443
Lithuania,Cass,P,Cropland,0.019768047249726927
Lithuania,Cass,Plant Protection,Cropland,0.16379120139181255
Lithuania,ChkP,Fuel,Cropland,0.06374350080697681
Lithuania,ChkP,K,Cropland,0
Lithuania,ChkP,Labor,Cropland,0.0024878959460407145
Lithuania,ChkP,Machinery,Cropland,0.1667411676605141
Lithuania,ChkP,N,Cropland,0
Lithuania,ChkP,P,Cropland,0
Lithuania,ChkP,Plant Protection,Cropland,0.003614933930973201
Lithuania,Corn,Fuel,Cropland,0.08626296754110646
Lithuania,Corn,K,Cropland,0.015537479738766437
Lithuania,Corn,Labor,Cropland,0.009030316592617724
Lithuania,Corn,Machinery,Cropland,0.25232842706732733
Lithuania,Corn,N,Cropland,0.045221023120290374
Lithuania,Corn,P,Cropland,0.014192444179291133
Lithuania,Corn,Plant Protection,Cropland,0.006840781388359341
Lithuania,Gnut,Fuel,Cropland,0.06374350080697681
Lithuania,Gnut,K,Cropland,0
Lithuania,Gnut,Labor,Cropland,0.0024878959460407145
Lithuania,Gnut,Machinery,Cropland,0.1667411676605141
Lithuania,Gnut,N,Cropland,0
Lithuania,Gnut,P,Cropland,0
Lithuania,Gnut,Plant Protection,Cropland,0.003614933930973201
Lithuania,Mill,Fuel,Cropland,0.03043441962117658
Lithuania,Mill,K,Cropland,0.012384075532575008
Lithuania,Mill,Labor,Cropland,0.005470797763243225
Lithuania,Mill,Machinery,Cropland,0.1268127090370751
Lithuania,Mill,N,Cropland,0.03604320490824069
Lithuania,Mill,P,Cropland,0.011312021232740157
Lithuania,Mill,Plant Protection,Cropland,0.006988468094163977
Lithuania,Pota,Fuel,Cropland,0.0925286507905409
Lithuania,Pota,K,Cropland,0.021641489636138957
Lithuania,Pota,Labor,Cropland,0.012343357487178493
Lithuania,Pota,Machinery,Cropland,0.6760483241427877
Lithuania,Pota,N,Cropland,0.06298642506040443
Lithuania,Pota,P,Cropland,0.019768047249726927
Lithuania,Pota,Plant Protection,Cropland,0.16379120139181255
Lithuania,Rape,Fuel,Cropland,0.047744043948642415
Lithuania,Rape,K,Cropland,0.0029112755577363645
Lithuania,Rape,Labor,Cropland,0.0016736757475024344
Lithuania,Rape,Machinery,Cropland,0.12638823924794312
Lithuania,Rape,N,Cropland,0.008473115429232701
Lithuania,Rape,P,Cropland,0.0026592546885591864
Lithuania,Rape,Plant Protection,Cropland,0.012109720247938357
Lithuania,Rice,Fuel,Cropland,0.027710041972129743
Lithuania,Rice,K,Cropland,0
Lithuania,Rice,Labor,Cropland,0.021917618559656276
Lithuania,Rice,Machinery,Cropland,0.1210257708986022
Lithuania,Rice,N,Cropland,0
Lithuania,Rice,P,Cropland,0
Lithuania,Rice,Plant Protection,Cropland,0.028345370277747278
Lithuania,Soya,Fuel,Cropland,0.06374350080697681
Lithuania,Soya,K,Cropland,0
Lithuania,Soya,Labor,Cropland,0.0024878959460407145
Lithuania,Soya,Machinery,Cropland,0.1667411676605141
Lithuania,Soya,N,Cropland,0
Lithuania,Soya,P,Cropland,0
Lithuania,Soya,Plant Protection,Cropland,0.003614933930973201
Lithuania,Srgh,Fuel,Cropland,0.08626296754110646
Lithuania,Srgh,K,Cropland,0.015537479738766437
Lithuania,Srgh,Labor,Cropland,0.009030316592617724
Lithuania,Srgh,Machinery,Cropland,0.25232842706732733
Lithuania,Srgh,N,Cropland,0.045221023120290374
Lithuania,Srgh,P,Cropland,0.014192444179291133
Lithuania,Srgh,Plant Protection,Cropland,0.006840781388359341
Lithuania,Sunf,Fuel,Cropland,0.047744043948642415
Lithuania,Sunf,K,Cropland,0.0029112755577363645
Lithuania,Sunf,Labor,Cropland,0.0016736757475024344
Lithuania,Sunf,Machinery,Cropland,0.12638823924794312
Lithuania,Sunf,N,Cropland,0.008473115429232701
Lithuania,Sunf,P,Cropland,0.0026592546885591864
Lithuania,Sunf,Plant Protection,Cropland,0.012109720247938357
Lithuania,SwPo,Fuel,Cropland,0.0925286507905409
Lithuania,SwPo,K,Cropland,0.021641489636138957
Lithuania,SwPo,Labor,Cropland,0.012343357487178493
Lithuania,SwPo,Machinery,Cropland,0.6760483241427877
Lithuania,SwPo,N,Cropland,0.06298642506040443
Lithuania,SwPo,P,Cropland,0.019768047249726927
Lithuania,SwPo,Plant Protection,Cropland,0.16379120139181255
Lithuania,Whea,Fuel,Cropland,0.027710041972129743
Lithuania,Whea,K,Cropland,0.01609238972943666
Lithuania,Whea,Labor,Cropland,0.004943200825928357
Lithuania,Whea,Machinery,Cropland,0.1210257708986022
Lithuania,Whea,N,Cropland,0.04683605966030072
Lithuania,Whea,P,Cropland,0.01469931718569438
Lithuania,Whea,Plant Protection,Cropland,0.028345370277747278
Lithuania,Extensive Grassland,fertCost_N,Grassland,0.029650154339347264
Lithuania,Extensive Grassland,fertCost_P,Grassland,0.01736832287605243
Lithuania,Extensive Grassland,fuelCost,Grassland,0.01892665621068969
Lithuania,Extensive Grassland,labourCost,Grassland,0.015887437025419254
Lithuania,Extensive Grassland,machCost,Grassland,0.10390846324382341
Lithuania,Extensive Grassland,seedCost,Grassland,0.0081958307613353
Lithuania,Grassland,fertCost_N,Grassland,1.3190569095054389e-5
Lithuania,Grassland,fertCost_P,Grassland,5.557432124439331e-6
Lithuania,Grassland,fuelCost,Grassland,0.007699660535623289
Lithuania,Grassland,labourCost,Grassland,0.026338917748178998
Lithuania,Grassland,machCost,Grassland,0.08389873471117498
Lithuania,Grassland,seedCost,Grassland,0.003192912515616142
Luxembourg,Barl,Fuel,Cropland,0.029333255721310892
Luxembourg,Barl,K,Cropland,0.014478373165472113
Luxembourg,Barl,Labor,Cropland,0.01930542685563417
Luxembourg,Barl,Machinery,Cropland,0.2707848836518771
Luxembourg,Barl,N,Cropland,0.04213854876518003
Luxembourg,Barl,P,Cropland,0.013225021458610348
Luxembourg,Barl,Plant Protection,Cropland,0.008196348820257836
Luxembourg,BeaD,Fuel,Cropland,0.06005330645320851
Luxembourg,BeaD,K,Cropland,0
Luxembourg,BeaD,Labor,Cropland,0.0087793216436215845
Luxembourg,BeaD,Machinery,Cropland,0.3155556983087407
Luxembourg,BeaD,N,Cropland,0
Luxembourg,BeaD,P,Cropland,0
Luxembourg,BeaD,Plant Protection,Cropland,0.011148438759246652
Luxembourg,Cass,Fuel,Cropland,0.11215613889284391
Luxembourg,Cass,K,Cropland,0.017242370785870466
Luxembourg,Cass,Labor,Cropland,0.043557410716714616
Luxembourg,Cass,Machinery,Cropland,1.5623282761795805
Luxembourg,Cass,N,Cropland,0.05018301945141404
Luxembourg,Cass,P,Cropland,0.01574974764321302
Luxembourg,Cass,Plant Protection,Cropland,0.5448250313151342
Luxembourg,ChkP,Fuel,Cropland,0.06005330645320851
Luxembourg,ChkP,K,Cropland,0
Luxembourg,ChkP,Labor,Cropland,0.0087793216436215845
Luxembourg,ChkP,Machinery,Cropland,0.3155556983087407
Luxembourg,ChkP,N,Cropland,0
Luxembourg,ChkP,P,Cropland,0
Luxembourg,ChkP,Plant Protection,Cropland,0.011148438759246652
Luxembourg,Corn,Fuel,Cropland,0.09481757090707896
Luxembourg,Corn,K,Cropland,0.01831902794215173
Luxembourg,Corn,Labor,Cropland,0.03186630615982622
Luxembourg,Corn,Machinery,Cropland,0.516872629209661
Luxembourg,Corn,N,Cropland,0.053316573861486374
Luxembourg,Corn,P,Cropland,0.016733201642681876
Luxembourg,Corn,Plant Protection,Cropland,0.006482429802766071
Luxembourg,Gnut,Fuel,Cropland,0.06005330645320851
Luxembourg,Gnut,K,Cropland,0
Luxembourg,Gnut,Labor,Cropland,0.0087793216436215845
Luxembourg,Gnut,Machinery,Cropland,0.3155556983087407
Luxembourg,Gnut,N,Cropland,0
Luxembourg,Gnut,P,Cropland,0
Luxembourg,Gnut,Plant Protection,Cropland,0.011148438759246652
Luxembourg,Mill,Fuel,Cropland,0.029333255721310892
Luxembourg,Mill,K,Cropland,0.014478373165472113
Luxembourg,Mill,Labor,Cropland,0.01930542685563417
Luxembourg,Mill,Machinery,Cropland,0.2707848836518771
Luxembourg,Mill,N,Cropland,0.04213854876518003
Luxembourg,Mill,P,Cropland,0.013225021458610348
Luxembourg,Mill,Plant Protection,Cropland,0.008196348820257836
Luxembourg,Pota,Fuel,Cropland,0.11215613889284391
Luxembourg,Pota,K,Cropland,0.017242370785870466
Luxembourg,Pota,Labor,Cropland,0.043557410716714616
Luxembourg,Pota,Machinery,Cropland,1.5623282761795805
Luxembourg,Pota,N,Cropland,0.05018301945141404
Luxembourg,Pota,P,Cropland,0.01574974764321302
Luxembourg,Pota,Plant Protection,Cropland,0.5448250313151342
Luxembourg,Rape,Fuel,Cropland,0.04720185530798073
Luxembourg,Rape,K,Cropland,0
Luxembourg,Rape,Labor,Cropland,0.005906090139274736
Luxembourg,Rape,Machinery,Cropland,0.3182244530031994
Luxembourg,Rape,N,Cropland,0
Luxembourg,Rape,P,Cropland,0
Luxembourg,Rape,Plant Protection,Cropland,0.008613160379276126
Luxembourg,Rice,Fuel,Cropland,0.029496621625699385
Luxembourg,Rice,K,Cropland,0
Luxembourg,Rice,Labor,Cropland,0.07734319568455274
Luxembourg,Rice,Machinery,Cropland,0.2546340086021014
Luxembourg,Rice,N,Cropland,0
Luxembourg,Rice,P,Cropland,0
Luxembourg,Rice,Plant Protection,Cropland,0.019615874496506376
Luxembourg,Soya,Fuel,Cropland,0.06005330645320851
Luxembourg,Soya,K,Cropland,0
Luxembourg,Soya,Labor,Cropland,0.0087793216436215845
Luxembourg,Soya,Machinery,Cropland,0.3155556983087407
Luxembourg,Soya,N,Cropland,0
Luxembourg,Soya,P,Cropland,0
Luxembourg,Soya,Plant Protection,Cropland,0.011148438759246652
Luxembourg,Srgh,Fuel,Cropland,0.09481757090707896
Luxembourg,Srgh,K,Cropland,0.01831902794215173
Luxembourg,Srgh,Labor,Cropland,0.03186630615982622
Luxembourg,Srgh,Machinery,Cropland,0.516872629209661
Luxembourg,Srgh,N,Cropland,0.053316573861486374
Luxembourg,Srgh,P,Cropland,0.016733201642681876
Luxembourg,Srgh,Plant Protection,Cropland,0.006482429802766071
Luxembourg,Sunf,Fuel,Cropland,0.04720185530798073
Luxembourg,Sunf,K,Cropland,0
